VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-00000_PSM_320_U16B7YV2CW	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1084	7282	3113	Kawaguchipeptin_B_Kawaguchipeptin_B	7	6.3e-07	1284.55	712.423	217.983	M+2H	2	CC(C)CC1C(=O)NC(CC(=N)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CC(=N)O)C(=O)NC(CC(=N)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N1	3.69
spectra-00000_PSM_322_LXA2PF5ZOM	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	928	6709	461	Massetolides_Massetolide_G	6	7.2e-07	1139.71	617.238	195.044	M+2H	2	CCCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(C)OC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)O	4.03
spectra-00000_PSM_323_XLGW7N5DOB	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1444	9240	4849	Microcin_J25	12	7.2e-07	2106.02	1031.42	194.719	M+2H	2	C1(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC1C(O)C)C(CC)C)C(C)C)Cc1ccccc1)Cc1ccc(cc1)O)CCC(=O)O)CCC3)C(C)C)Cc1[nH]cnc1)C)Cc1ccc(cc1)O)Cc1ccccc1)CO)C(CC)C)CCC2	4.01
spectra-00000_PSM_324_R7KUMHK9YS	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	684	5649	4327	Oscillacyclin	6	7.4e-07	994.476	522.273	198.346	M+2H	2	N12C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCC2)Cc1ccccc1)[C@H](O)C)[C@H](O)C)CO)[C@H](CC)C)C)Cc1ccc(cc1)O)CC(=O)N	4.00
spectra-00000_PSM_325_MZDY1110SL	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	391	3855	3897	stylissamide_A	6	7.6e-07	844.448	398.544	160.426	M+2H	2	c1(CC2C(=O)N3[C@@H](CCC3)C(=O)N[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N4[C@H](C(=O)N[C@H](C(=O)N2)C(C)C)CCC4)CCC3)CCCCN)Cc2ccc(cc2)O)ccc(cc1)O	3.99
spectra-00000_PSM_326_X9W3ZRQE26	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1130	7563	1646	Brevistin_Brevistin	9	7.6e-07	1345.67	740.826	214.748	M+2H	2	CCC(C)CCCCCC(=O)NC1C(C)OC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC(=N)O)NC(=O)CNC(=O)C(C(=O)O)NC(=O)C(CCN)NC1=O	3.97
spectra-00000_PSM_327_KNS2INY6MS	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1274	8269	1591	Homophymine_A_N2-Deacyl,_N2-(3R-hydroxy-2R,4R,6R-trimethylnonanoyl)	6	7.8e-07	1611.93	825.507	247.889	M+2H	2	CCCC(C)CC(C)C(C(C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C(C)C)OC(=O)C2CCCCN2C(=O)C(CC(=O)O)NC(=O)C(C(C)OC)NC(=O)C(CCC(=N)O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CO)NC1=O)O)O)O	3.96
spectra-00000_PSM_328_NK0NVEH908	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1335	8569	4786	no_name	7	7.9e-07	1657.78	874.482	281.888	M+2H	2	[C@H]1(NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc2c[nH]c3c2cccc3)NC(=O)CCCCCCC(CC)C)CCC(=O)O)C(C(=O)N)O)[C@H](OC(=O)[C@@H](NC(=O)C(NC(=O)[C@H](NC(=O)CNC1=O)CC(=O)N)C(CC(=O)O)C)C(CC)C)C)C)C)CC(=O)O)CCCCN)C(C(=O)O)O	3.94
spectra-00000_PSM_329_SP3OJH1OQL	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	938	6745	791	Kahalalide_P_4'-Deoxy	7	8.1e-07	1301.73	628.228	198.204	M+2H	2	CC(C)CCCCCC1CC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)O1	3.93
spectra-00000_PSM_330_DYWAXWMVEI	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1352	8638	4736	CB-182130	7	8.2e-07	1628.76	889.757	238.81	M+2H	2	[C@H]1(C(=O)N(CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)NC(C(=O)N[C@H](C(=O)O[C@@H]1C)C(CC)C)CCC(=O)O)CC(=O)N)CC(=O)O)CCCCN)CC(=O)O)C)C)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CCCCCCC(CC)C)CCC(=O)O)C(C(=O)O)O	3.91
spectra-00000_PSM_331_I3VND4OYYC	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1263	8218	2314	Antibiotic_WAP_8294A_Antibiotic_WAP_8294AX13	8	8.3e-07	1575.83	816.461	249.607	M+2H	2	CC(C)CCCC1CC(=O)NC(CO)C(=O)NC(C(C(=N)O)O)C(=O)NC(CO)C(=O)NCCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=N)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1	3.90
spectra-00000_PSM_332_ZPVRUA08ZL	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1264	8219	4411	Sch_486058	8	8.7e-07	1530.76	816.459	237.302	M+2H	2	N1C(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)Cc1ccc(cc1)O)CCCNC(=N)N)CO)Cc1[nH]cnc1)CCC(=O)N)Cc1ccccc1)CC(=O)NC(C(=O)NC(C(=O)O)C(CC)C)C(CC)C)C(C)C)C(O)C	3.89
spectra-00000_PSM_333_N1W8KLV17K	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	444	4365	2834	BZR-Cotoxin_II_BZR-Cotoxin_II	7	8.8e-07	964.573	427.254	236.983	M+2H	2	CC(C)CC1C(=O)NC2(CC2)C(=O)OC(CC(C)C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(C(C)C)C(=O)NC(C(C)O)C(=O)OC(C(C)C)C(=O)N2CC(C)CC2C(=O)N(C)C(C)C(=O)O1	3.87
spectra-00000_PSM_334_U01PTMQ9L1	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	835	6325	3227	Pleofungin_A_N2'-Ac	6	9.4e-07	1136.73	571.32	252.565	M+2H	2	CCC(C)C1C(=O)N(C)C(CC(C)C)C(=O)NC(C(C)O)C(=O)N(C)C(C(C)C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)OC(C)C(C(=O)OC(C(C)C)C(=O)OC(CC(C)C)C(=O)N1)NC(=O)C(C(C)CC)N(C)C(=O)C	3.86
spectra-00000_PSM_335_8SJ7QJKI9M	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	709	5802	2078	Wewakazole_Wewakazole	8	9.5e-07	1140.54	531.277	178.727	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	3.85
spectra-00000_PSM_336_BWZUNF62XT	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1106	7424	1408	Laxaphycin_B_104R-Hydroxy	8	9.5e-07	1410.83	728.365	197.324	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CC(CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1)O	3.83
spectra-00000_PSM_337_D3DVGOVGNZ	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	419	4138	2834	BZR-Cotoxin_II_BZR-Cotoxin_II	6	9.7e-07	964.573	413.729	180.318	M+2H	2	CC(C)CC1C(=O)NC2(CC2)C(=O)OC(CC(C)C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(C(C)C)C(=O)NC(C(C)O)C(=O)OC(C(C)C)C(=O)N2CC(C)CC2C(=O)N(C)C(C)C(=O)O1	3.82
spectra-00000_PSM_338_X7HQ5UDX17	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	586	5184	1783	Anacyclamide_A10_Anacyclamide_A10	7	1.1e-06	1052.53	485.912	196.022	M+2H	2	CCC(C)C1C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CCC(=N)O)C(=O)N1	3.81
spectra-00000_PSM_339_0OHEZ9IZ1N	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1123	7529	4314	Maltacine_B2a	7	1.1e-06	1500.75	737.407	219.594	M+2H	2	N1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)OCCCCC(C(=O)NC(C(=O)NC(C1=O)CCC(=O)O)C)NC(=O)C(NC(=O)C(NC(=O)C1NCCC1)CCC(=O)N)Cc1ccc(cc1)O)C(CC)C)Cc1ccc(cc1)O)CCCCO)CCCN)Cc1ccc(cc1)O)C(O)C	3.79
spectra-00000_PSM_340_3I472UFHZL	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	882	6525	4172	Streptocidin_A	7	1.1e-06	1274.68	590.3	256.88	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1CCC2)CC(C)C)Cc1c[nH]c2c1cccc2)CC(=O)N)CCC(=O)N)Cc1ccc(cc1)O)C(C)C)CCCN)CC(C)C)Cc1ccccc1	3.78
spectra-00000_PSM_341_Y2TD0UOZTI	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	696	5758	2304	Empedopeptin_Empedopeptin	6	1.1e-06	1125.56	526.313	434.13	M+2H	2	CCCCCCCCCCCC1CC(=O)N2CCCC2C(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C(=O)O)O)C(=O)NC(CO)C(=O)N2CCC(C2C(=O)NC(C(C(=O)O)O)C(=O)O1)O	3.77
spectra-00000_PSM_342_GP9FTG8022	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	426	4179	3705	F-20916A	7	1.1e-06	931.523	417.719	153.833	M+2H	2	N1C(C(=O)NCC(=O)OC(CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)CO)CO)CO)CO)CCCN)C)C(CCCCCCCCCC)C)C(O)C	3.75
spectra-00000_PSM_343_GY7FRZBFB1	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	404	3992	2781	Vioprolide_C_Vioprolide_C	6	1.2e-06	848.41	406.7	190.154	M+2H	2	CC=C1C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)N(C)C(C(C)C)C(=O)OCC(C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2C(C)CC2C2=NC(CS2)C(=O)N1)O	3.74
spectra-00000_PSM_344_ATMJTWY13V	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	919	6671	2372	Pseudomycin_A_4'-Deoxy	6	1.2e-06	1206.59	614.386	216.786	M+2H	2	CCCCCCCCCCCC(CC(=O)NC1COC(=O)C(C(CCl)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(=CC)NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC1=O)O	3.73
spectra-00000_PSM_345_LDMPZSZJ4N	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	907	6614	4021	Antamanide	6	1.3e-06	1146.59	602.667	269.17	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3N(C(=O)C4N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C5N(C(=O)C1CCC2)CCC5)C)Cc1ccccc1)Cc1ccccc1)CCC4)CCC3)Cc1ccccc1)Cc1ccccc1)C(C)C	3.72
spectra-00000_PSM_346_DX85W8OEZP	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1315	8504	4746	CB-182325	6	1.3e-06	1641.79	865.803	353.17	M+2H	2	[C@H]1(NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc2c[nH]c3c2cccc3)NC(=O)CCCCCCC(CC)C)CCC(=O)O)CC(=O)N)[C@H](OC(=O)[C@@H](NC(=O)C(NC(=O)[C@H](NC(=O)CNC1=O)CC(=O)N)CCC(=O)O)C(CC)C)C)C)C)CC(=O)O)CCCCN)C(C(=O)O)OC	3.70
spectra-00000_PSM_347_1KEDF3UFXR	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1242	8121	2810	Schizothrin_A_Schizothrin_A	7	1.3e-06	1489.77	801.47	228.476	M+2H	2	CCCC(=O)N(C)C(C)C(=O)OC(CC1C(C(=O)NC(CCC(=N)O)C(=O)NCC(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(=CC)C(=O)NC(CO)C(=O)NC(CCc2ccc(cc2)OC)C(=O)N2CCCC2C(=O)N1)O)CC(C(CC(C)C)O)O	3.69
spectra-00000_PSM_348_EM163WKO8E	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	386	3814	1749	Talaromin_A_Talaromin_A	6	1.3e-06	763.39	394.707	197.745	M+2H	2	CCC(C)C1C(=O)N2CCCC2C(=O)Nc2ccccc2C(=O)NC(C(C)C)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)N1	3.68
spectra-00000_PSM_349_FAKBV02HNN	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1135	7583	3420	E'Skyllamycin_B'	7	1.6e-06	1466.68	743.365	275.014	M+2H	2	C/C=C\c1ccccc1/C=C/C(=O)N[C@@H]1[C@@H](C)OC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](O)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC1=O)C)CC(=O)O)[C@H](c1ccccc1)O)CCC2)[C@H](c1ccc(cc1)OC)C)Cc1c[nH]c2c1cccc2)[C@H](C(C)C)O	3.67
spectra-00000_PSM_350_RTP29NR1BW	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1478	9438	4916	Enduracidin-SB;_Dechloroenduracidin-B	9	1.6e-06	2332.99	1120.55	240.043	M+2H	2	N1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)OC(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)c1ccc(cc1)O)c1ccc(cc1)O)C(O)C)CCCN)c1ccc(cc1)O)NC(=O)C(CC(=O)O)NC(=O)/C=C/C=C/CCCCC(CC)C)C)c1ccc(cc1)O)C)CC1NC(=N)NC1)c1cc(c(cc1)O)Cl)CO)c1ccc(cc1)O)CC1NC(=N)NC1)CCCNC(=O)N)C(O)C	3.65
spectra-00000_PSM_351_OFMYKB10M2	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1011	7024	853	Aeruginazole_DA1304_Aeruginazole_DA1304	8	1.7e-06	1304.46	674.285	234.032	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(CC(C)C)c2nc(cs2)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(=N)O)c2nc(cs2)C(=O)NCC(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)N1	3.64
spectra-00000_PSM_352_PA5UGFRF88	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	980	6912	2926	Tyrocidine_Tyrocidine_B1	7	1.7e-06	1322.68	658.361	202.551	M+2H	2	CC(C)CC1C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=N)O)C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)N1	3.63
spectra-00000_PSM_353_D6030IDSNX	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1457	9301	4849	Microcin_J25	11	1.8e-06	2106.02	1053	365.5	M+2H	2	C1(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC1C(O)C)C(CC)C)C(C)C)Cc1ccccc1)Cc1ccc(cc1)O)CCC(=O)O)CCC3)C(C)C)Cc1[nH]cnc1)C)Cc1ccc(cc1)O)Cc1ccccc1)CO)C(CC)C)CCC2	3.62
spectra-00000_PSM_354_QEYC91Q27Q	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1198	7966	4790	Tolybyssidin_A	8	1.8e-06	1464.87	781.379	261.124	M+2H	2	C1(=O)N2[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N/C(=C\C)/C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H]1C(C)C)C(C)C)[C@@H](O)C)[C@@H](OC(=O)C)C)C(C)C)Cc1ccccc1)C(CC)C)C(CC)C)[C@H](O)C)CC(C)C)CCCNC(=N)N)CCC2	3.61
spectra-00000_PSM_355_B5SVZ04GZ4	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	718	5829	883	Antibiotic_A_0341A_3-Hydroxy	6	1.8e-06	1140.52	535.25	154.827	M+2H	2	CC(C)C(C1C(=O)N2CCCC2C(=O)OC(C)C(C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NCC(=O)N2CCC(C2C(=O)NC(=Cc2c[nH]c3ccccc23)C(=O)NC(C(C)c2c[nH]c3ccccc23)C(=O)N1)O)NC(=O)C(CO)N)O	3.59
spectra-00000_PSM_356_EHF3BVLRYT	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	600	5269	1289	Eptidemnamide_Eptidemnamide	6	1.8e-06	853.383	491.252	92.773	M+2H	2	c1ccc2c(c1)c(CC1C(=O)N3CCCC3C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)N1)c[nH]2	3.58
spectra-00000_PSM_357_G7KL20PYXU	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1254	8174	3403	a54145	6	1.9e-06	1600.85	810.411	264.396	M+2H	2	NCCCC[C@@H]1NC(=O)[C@@H](CCO)NC(=O)[C@@H](C)NC(=N)CN(C)C(=O)[C@@H](NC(=O)[C@@H]([C@@H](C(=O)N)O)NC(=O)[C@@H](NC(=O)[C@@H](Cc2c[nH]c3c2cccc3)NCCCCCCCC(C)C)CCC(=O)O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)[C@@H](CO)OC)CC(=O)N)CCC(=O)O)[C@@H](CC)C	3.57
spectra-00000_PSM_359_9EDW6QHVK6	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	798	6154	2834	BZR-Cotoxin_II_BZR-Cotoxin_II	6	2.1e-06	964.573	557.289	170.028	M+2H	2	CC(C)CC1C(=O)NC2(CC2)C(=O)OC(CC(C)C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(C(C)C)C(=O)NC(C(C)O)C(=O)OC(C(C)C)C(=O)N2CC(C)CC2C(=O)N(C)C(C)C(=O)O1	3.87
spectra-00000_PSM_360_514ED016FS	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	874	6427	1195	Puwainaphycin_D_Puwainaphycin_D	7	2.2e-06	1224.69	586.33	216.365	M+2H	2	CCC(CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O)Cl	3.86
spectra-00000_PSM_361_8TCMUWIFNB	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	902	6601	2419	Cyclosporin,_9CI_Cyclosporin_P	7	2.2e-06	1203.82	600.851	281.31	M+2H	2	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1)O	3.85
spectra-00000_PSM_362_LRQYT02PP5	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1122	7527	2205	Antibiotic_WAP_8294A_Antibiotic_WAP_8294A4	7	2.2e-06	1575.83	737.065	369.654	M+2H	2	CC(C)CCCCC1CC(=O)NC(CO)C(=O)NC(C(C(=N)O)O)C(=O)NC(CO)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=N)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1	3.83
